Nome do Jogo,Gênero,Plataforma,Classificação de Usuários,Vendas Globais,Lançamento no Brasil,Idade Recomendada,Preço
Jogo_879,Ação,PC,2.932351706228117,3.957190477772581,Não,11.0,52.03978479100833
Jogo_880,Esportes,Xbox,7.103341572670118,1.1879000353726983,Não,6.0,171.24059491655362
Jogo_881,RPG,Mobile,3.2684343709737846,1.2161232791875887,Não,9.0,154.6960459120229
Jogo_882,Puzzle,Switch,1.659913768172069,6.473549868579738,Sim,,76.88657896799265
Jogo_883,Aventura,PlayStation,3.819878835317339,4.770868873713118,Não,10.0,165.75567759551498
Jogo_884,RPG,PC,6.20817154528677,0.6397008187775025,Não,12.0,88.10423064228647
Jogo_885,Ação,PlayStation,4.332684621794241,5.551809071212937,Não,4.0,33.972294819310456
Jogo_886,Esportes,Mobile,7.3000002842658835,8.994463526554748,Não,17.0,89.76406980169521
Jogo_887,Esportes,Mobile,,2.150572047339385,Não,12.0,179.0084944578355
Jogo_888,Puzzle,PC,3.902154093337288,6.183818999594845,Sim,4.0,119.9699127822795
Jogo_889,RPG,Switch,4.7634032641664215,9.875611189418093,Sim,10.0,158.4439679392955
Jogo_890,Esportes,Switch,1.21241065880547,4.193088282772396,Não,10.0,195.21550273447795
Jogo_891,Aventura,Xbox,7.111217609537567,0.957976188213779,Sim,9.0,193.4838743626039
Jogo_892,Esportes,Xbox,1.840086649169399,4.964789562011174,Não,13.0,149.23482670061426
Jogo_893,Puzzle,PC,6.73226498857885,1.171501452400608,Sim,12.0,156.25475292640715
Jogo_894,Ação,Switch,,4.724975645476943,Não,18.0,123.14963779872537
Jogo_895,Ação,PlayStation,1.8728095395161524,5.486416477102631,Sim,17.0,146.656582251636
Jogo_896,RPG,Xbox,4.600558798348603,6.385162024980232,Não,18.0,151.67666334749939
Jogo_897,Aventura,Mobile,8.224116258802798,8.763971580670216,Não,17.0,79.39203607666528
Jogo_898,RPG,PlayStation,7.68323033070609,2.342541297412356,Sim,15.0,41.35210336219526
Jogo_899,Esportes,PlayStation,8.126231188029621,1.0967011295920195,Sim,16.0,96.58213921372388
Jogo_900,RPG,PC,7.515829377287246,3.324914584354932,Não,6.0,54.33680126450176
Jogo_901,RPG,Xbox,6.1351423785572,2.1090408712562314,Sim,15.0,119.74822749028507
Jogo_902,Puzzle,PlayStation,1.3505583461997637,3.067022656191865,Sim,16.0,89.66775893097312
Jogo_903,Esportes,PC,9.682257413897398,6.36616482868799,Sim,10.0,137.32239033171635
Jogo_904,Esportes,PC,9.331361534642722,4.215170696222365,Sim,9.0,73.26557335892448
Jogo_905,Puzzle,Switch,5.384725735085789,3.777247908241997,Não,14.0,98.39894415186615
Jogo_906,Esportes,PlayStation,6.534569908796077,3.5415364420897064,Sim,18.0,81.48199642266567
Jogo_907,RPG,PC,5.644967622280655,5.05042783006636,Não,8.0,102.33771721867271
Jogo_908,Aventura,PlayStation,1.766700264638399,1.8105824154218602,Sim,16.0,168.19181571328986
Jogo_909,Aventura,PC,3.206487893900129,4.291297901267675,Sim,11.0,137.1355205332803
Jogo_910,Ação,PC,5.686051591663189,8.331872510816861,Sim,8.0,164.01770106102873
Jogo_911,Aventura,Xbox,3.2872785813753675,2.125054111916607,Sim,14.0,121.54125953744202
Jogo_912,Puzzle,PlayStation,3.6022420293029382,0.8153745772239057,Não,7.0,189.95741367351104
Jogo_913,Esportes,Xbox,9.63283060695509,0.12133733895209559,Sim,15.0,40.726360817724085
Jogo_914,RPG,Mobile,6.285798007451201,8.09022425677387,Não,10.0,103.73467079966039
Jogo_915,RPG,PlayStation,5.280138033814814,1.971112575583777,Sim,13.0,186.58356369500973
Jogo_916,Ação,Mobile,9.431288924376792,9.48300662236182,Sim,7.0,63.21905659096751
Jogo_917,Aventura,PlayStation,3.6148370606739544,7.664576905350125,Sim,16.0,196.71868082644843
Jogo_918,Aventura,Xbox,5.477568990988311,0.6938744895925056,Não,4.0,91.3145908479643
Jogo_919,Ação,PlayStation,7.42523695701958,4.885401683803067,Não,13.0,61.580405711574244
Jogo_920,Esportes,PlayStation,4.993631012159862,3.520460402442324,Não,12.0,45.82904933590473
Jogo_921,Aventura,PC,7.219497574421538,3.2728492882178735,Não,5.0,173.9701050903884
Jogo_922,Ação,PC,2.6743754239034194,0.931588878972273,Sim,11.0,162.40530442850294
Jogo_923,Aventura,Switch,4.494075451462759,2.449723928598418,Sim,6.0,42.59306570941864
Jogo_924,Puzzle,Mobile,6.692094111533339,6.702899226911409,Sim,11.0,126.78663561017035
Jogo_925,Esportes,Mobile,1.2598187032623123,3.574773864973995,Sim,4.0,168.13519170932685
Jogo_926,Ação,Xbox,1.606680801437705,8.748875702699102,Não,,52.46418106764253
Jogo_927,Ação,Xbox,4.0665550473040755,4.485337802427891,Sim,18.0,91.47003595125929
Jogo_928,Aventura,PC,3.316531908987977,5.990000510730888,Não,8.0,185.83059142379318
Jogo_929,RPG,Mobile,2.0885435247924766,1.985079508496263,Não,14.0,57.61298196087163
Jogo_930,Esportes,Xbox,6.410345058886755,7.279335146595382,Sim,4.0,52.85833946382045
Jogo_931,Puzzle,Switch,9.122394116097317,5.432110747092873,Sim,4.0,114.27062196013196
Jogo_932,Esportes,PC,6.610147691984358,9.528189212745858,Não,3.0,180.4699532957428
Jogo_933,Esportes,Switch,5.59474960501486,2.1282287666658095,Não,9.0,43.937069443107596
Jogo_934,RPG,PC,7.521862112445643,8.262715727850052,Não,12.0,137.39226229939848
Jogo_935,Ação,Mobile,9.256343639036432,8.649433065632838,Sim,5.0,104.96153111866454
Jogo_936,RPG,Switch,6.5191485549243575,4.717271568933266,Não,18.0,169.2457099202805
Jogo_937,Esportes,Switch,4.193177211854613,4.076337479745191,Não,,129.6515863688809
Jogo_938,RPG,Mobile,1.695456071196928,1.4123874705703754,Não,8.0,75.83596927485499
Jogo_939,Aventura,Mobile,6.941089098565358,9.772681300207703,Não,14.0,50.174465529553665
Jogo_940,RPG,PC,,7.271686998262772,Sim,17.0,53.23187338287697
Jogo_941,Aventura,PC,7.424605942974153,7.121528170204222,Sim,13.0,163.61474551074508
Jogo_942,Ação,Mobile,,1.1316602870533898,Não,14.0,99.31261595156161
Jogo_943,Ação,Mobile,3.757771436824175,2.9374171422939996,Não,15.0,104.47321340528484
Jogo_944,Esportes,Switch,6.063424244168026,8.40542210318508,Sim,6.0,37.52662251761666
Jogo_945,Aventura,Xbox,5.831422939592385,0.903279637943639,Sim,4.0,137.80329604580191
Jogo_946,Puzzle,Xbox,6.176152182063668,6.113452701706274,Sim,15.0,160.1347284032891
Jogo_947,Esportes,PlayStation,3.8127908748476864,9.981305016374874,Sim,18.0,49.99938948748614
Jogo_948,Puzzle,Xbox,5.94155878722934,6.895277592826644,Não,14.0,192.88864582947886
Jogo_949,RPG,PC,4.636641945726046,8.893419149132601,Sim,17.0,139.9249669735911
Jogo_950,Aventura,Xbox,9.527297372498444,2.6220540371032985,Sim,12.0,174.28909907343362
Jogo_951,Puzzle,Mobile,1.9224956471924028,9.819798461475603,Sim,18.0,131.35347857211977
Jogo_952,Aventura,PlayStation,2.6539655428183404,8.69300407934304,Sim,3.0,184.4938556601312
Jogo_953,Aventura,Switch,4.066421974007061,9.106567548220715,Não,4.0,161.21652895914195
Jogo_954,Puzzle,Mobile,6.0698838993009385,1.1827573478724218,Não,15.0,167.51579173656341
Jogo_955,Puzzle,PlayStation,6.270040244745777,2.660832075431655,Não,,112.10968182408942
Jogo_956,Puzzle,PC,1.989459768157917,4.421800665660441,Sim,18.0,140.67653739158794
Jogo_957,RPG,PC,4.5600050509260495,6.162275414086883,Sim,16.0,148.82559840328352
Jogo_958,Puzzle,PC,3.3434674495812224,9.310364081520184,Não,4.0,108.30875556396484
Jogo_959,Puzzle,PC,5.633949821011221,5.5324793026599295,Sim,9.0,103.53241678798554
Jogo_960,Esportes,PlayStation,7.161498507613233,6.672692155031075,Sim,7.0,77.59554367191342
Jogo_961,Esportes,PlayStation,7.951186666739538,9.569371823274597,Sim,15.0,95.3641544867119
Jogo_962,Ação,Xbox,1.189191848974641,4.68678399899696,Sim,12.0,105.68234048922315
Jogo_963,Puzzle,Switch,9.677469213549639,9.260903030904933,Sim,5.0,118.12647508938164
Jogo_964,Ação,PC,4.305036821118592,1.2928177405318442,Sim,10.0,163.8001103230118
Jogo_965,Ação,Xbox,7.09841414100666,5.884793098871423,Sim,13.0,123.10913617426078
Jogo_966,RPG,Switch,4.035955169025015,2.5321505315273063,Não,13.0,193.74904766267176
Jogo_967,Esportes,PC,,8.831131335156591,Sim,14.0,158.2057913041091
Jogo_968,Ação,PC,4.99558857270548,6.6651787337914525,Sim,9.0,53.18315096703242
Jogo_969,Puzzle,PlayStation,9.524075378857946,3.0734546674339827,Não,16.0,141.70971053524832
Jogo_970,RPG,Mobile,1.149078166900759,0.4403871334861653,Sim,,85.24930317388377
Jogo_971,Esportes,Switch,4.565183282095607,7.625421589260477,Não,14.0,133.76241771698096
Jogo_972,RPG,Xbox,5.288470174907225,1.9185274258904352,Não,18.0,188.65273876080937
Jogo_973,RPG,PC,3.0517401325504556,5.308795867398958,Não,17.0,58.82278351023896
Jogo_974,RPG,Mobile,6.266532001788081,8.874689833150569,Sim,7.0,32.07524375776586
Jogo_975,RPG,Switch,5.350859451795675,1.1723930067438957,Sim,8.0,55.833087852387024
Jogo_976,RPG,PlayStation,1.1300840393758427,2.4038164069365275,Não,14.0,107.19579380174372
Jogo_977,Puzzle,Xbox,3.053895175262049,1.0866474790993592,Não,11.0,60.86973903976053
Jogo_978,Esportes,PC,7.70760340693763,1.020030522550626,Sim,5.0,138.79383006719306
Jogo_979,Puzzle,Mobile,4.19146196992497,2.4616182222666416,Não,5.0,36.316856683475336
Jogo_980,Puzzle,Xbox,3.536754569935746,3.4084973934090463,Sim,,104.93511714580066
Jogo_981,Aventura,Xbox,3.270741444798026,3.468501469408579,Não,12.0,151.52532059317846
Jogo_982,Puzzle,Xbox,,7.473825935206404,Não,4.0,123.94451264072225
Jogo_983,Puzzle,Xbox,,5.495991324416567,Sim,,36.603288802790175
Jogo_984,Aventura,PlayStation,,6.075807573176535,Não,6.0,159.14359528213203
Jogo_985,RPG,Xbox,4.3077466018808295,7.692493588123469,Não,11.0,156.52831616076818
Jogo_986,Puzzle,PlayStation,8.989445291574548,2.414439991094963,Sim,18.0,64.70217954382684
Jogo_987,Ação,PlayStation,3.3655916133119517,0.2970833661534602,Não,13.0,34.42176916116311
Jogo_988,Ação,Mobile,2.395515090169015,3.523538926466559,Não,17.0,86.05316783499057
Jogo_989,Esportes,Mobile,,5.03784381384618,Não,7.0,123.02754762213863
Jogo_990,Aventura,Switch,1.1561244480156954,8.098244498682217,Sim,10.0,47.13468402380832
Jogo_991,RPG,PC,5.010814681579271,1.3542366423684624,Sim,11.0,176.15289545615573
Jogo_992,Ação,Xbox,8.968048440252598,0.2090319766491786,Não,14.0,96.76993290716325
Jogo_993,Puzzle,Xbox,8.690585431211286,4.617549203297423,Sim,18.0,46.49095771583961
Jogo_994,Esportes,PC,3.233621226787807,1.885376033685351,Sim,16.0,67.8954201604551
Jogo_995,Puzzle,PlayStation,6.373151207024635,1.0639489611080297,Não,,141.13409507773738
Jogo_996,Puzzle,Mobile,,7.7909549551356445,Não,6.0,39.36159278749629
Jogo_997,Ação,Mobile,5.860813055069832,8.86253803872162,Sim,15.0,90.17398206842806
Jogo_998,RPG,Mobile,9.841188604362118,9.974365172597956,Sim,9.0,149.089324326164
Jogo_999,RPG,Xbox,6.9096134143639745,5.7116939627345475,Não,16.0,156.24101510185847
